order_date,order_id,customer_id,segment,channel,region,city,product_category,product_name,units,unit_price,discount_pct,revenue,cost,margin_value,payment_method
2024-01-05,O20240029,C11177,SMB,Online,AMBA,CABA,Bebidas,Agua 1.5L,10,2.03,0.095,18.37,13.78,4.59,Wallet
2024-08-22,O20241855,C12068,Consumer,Retail,Santa Fe,Rosario,Panificados,Medialunas Docena,17,1.99,0.019,33.19,22.24,10.95,Credit
2024-01-09,O20240069,C10018,SMB,Wholesale,Mendoza,Mendoza,Panificados,Pan Integral,5,1.17,0.127,5.11,3.42,1.69,Debit
2024-09-14,O20242048,C10320,SMB,Retail,Córdoba,Villa María,Frutas,Banana Kg,18,2.7,0.043,46.51,33.49,13.02,Transfer
2025-07-18,O20244440,C10679,Consumer,Online,LatAm,Santiago,Bebidas,Agua 1.5L,2,2.05,0.067,3.83,2.87,0.96,Credit
2025-07-09,O20244368,C10734,Consumer,Retail,Rosario,Rosario,Lácteos,Leche 1L,8,2.48,0.072,18.41,14.36,4.05,Transfer
2024-01-01,O20240006,C13226,Consumer,Online,Córdoba,Río Cuarto,Suplementos,Multivitamínico,20,34.33,0.16,576.74,317.21,259.53,Credit
2025-07-03,O20244318,C12528,Enterprise,Wholesale,AMBA,CABA,Snacks,Barra Cereal,10,2.45,0.127,21.39,13.9,7.49,Wallet
2025-05-02,O20243833,C11240,Consumer,Retail,Córdoba,Córdoba,Lácteos,Yogur 1L,14,1.2,0.004,16.73,13.05,3.68,Credit
2024-06-20,O20241358,C13045,Consumer,Online,Rosario,Rosario,Bebidas,Agua 500ml,4,1.62,0.138,5.59,4.19,1.4,Debit
2025-02-26,O20243327,C13005,SMB,Online,Córdoba,Río Cuarto,Verduras,Zanahoria Kg,19,1.88,0.0,35.72,25.0,10.72,Credit
2024-10-22,O20242344,C11678,Consumer,Online,Santa Fe,Santa Fe,Panificados,Medialunas Docena,1,1.36,0.094,1.23,0.82,0.41,Credit
2025-01-29,O20243089,C11518,SMB,Online,Santa Fe,Rafaela,Snacks,Papas Clásicas,5,3.39,0.054,16.03,10.42,5.61,Cash
2025-06-10,O20244147,C11283,Consumer,Retail,Rosario,Rosario,Snacks,Barra Cereal,2,3.23,0.053,6.12,3.98,2.14,Wallet
2024-08-06,O20241725,C10012,Enterprise,Retail,Córdoba,Villa María,Bebidas,Gaseosa Cola,10,1.58,0.146,13.49,10.12,3.37,Transfer
2024-03-29,O20240718,C10892,Consumer,Retail,Mendoza,San Rafael,Lácteos,Yogur 1L,9,2.05,0.124,16.16,12.6,3.56,Debit
2025-03-20,O20243523,C10857,Enterprise,Online,Mendoza,Godoy Cruz,Lácteos,Yogur 1L,14,2.93,0.114,36.34,28.35,7.99,Wallet
2024-09-21,O20242109,C10834,Enterprise,Online,AMBA,CABA,Suplementos,Creatina 300g,6,21.57,0.025,126.18,69.4,56.78,Transfer
2025-05-17,O20243938,C10315,SMB,Retail,AMBA,CABA,Snacks,Papas Clásicas,2,2.93,0.016,5.77,3.75,2.02,Credit
2025-06-08,O20244130,C11361,SMB,Retail,Santa Fe,Rosario,Bebidas,Gaseosa Cola,16,1.53,0.0,24.48,18.36,6.12,Transfer
2025-07-29,O20244532,C12142,SMB,Online,Santa Fe,Santa Fe,Bebidas,Jugo Naranja,11,1.21,0.1,11.98,8.98,3.0,Credit
2025-04-08,O20243649,C12406,Consumer,Retail,LatAm,Asunción,Snacks,Barra Cereal,17,3.37,0.112,50.87,33.07,17.8,Transfer
2025-09-07,O20244823,C10316,SMB,Online,LatAm,Asunción,Suplementos,Whey 1kg,9,28.91,0.133,225.58,124.07,101.51,Credit
2024-04-04,O20240772,C12379,Consumer,Online,Mendoza,Godoy Cruz,Bebidas,Energética,15,1.55,0.082,21.34,16.0,5.34,Wallet
2024-09-04,O20241956,C11436,SMB,Online,Rosario,Rosario,Bebidas,Agua 500ml,20,1.72,0.061,32.3,24.23,8.07,Credit
2024-09-02,O20241947,C13237,SMB,Retail,Córdoba,Córdoba,Snacks,Mix Frutos Secos,10,2.76,0.087,25.2,16.38,8.82,Credit
2024-04-07,O20240787,C11993,SMB,Online,Santa Fe,Rafaela,Panificados,Pan Lacteado,10,1.49,0.019,14.62,9.8,4.82,Cash
2025-05-14,O20243922,C10432,SMB,Wholesale,Santa Fe,Rosario,Panificados,Pan Integral,13,1.39,0.0,18.07,12.11,5.96,Credit
2025-02-26,O20243328,C10762,Consumer,Retail,LatAm,Montevideo,Frutas,Manzana Kg,12,2.7,0.0,32.4,23.33,9.07,Transfer
2024-06-22,O20241386,C10904,Consumer,Online,LatAm,Santiago,Panificados,Pan Integral,10,1.89,0.0,18.9,12.66,6.24,Credit
2024-07-10,O20241531,C11095,SMB,Online,Mendoza,Mendoza,Snacks,Mix Frutos Secos,8,2.58,0.047,19.67,12.79,6.88,Credit
2024-10-21,O20242334,C12711,Consumer,Online,AMBA,GBA Norte,Bebidas,Jugo Naranja,18,1.99,0.038,34.46,25.84,8.62,Credit
2024-02-06,O20240296,C11260,Consumer,Retail,Rosario,Rosario,Frutas,Uva Kg,18,3.1,0.104,50.0,36.0,14.0,Credit
2024-03-11,O20240573,C10997,Consumer,Online,Mendoza,Mendoza,Frutas,Naranja Kg,19,1.31,0.033,24.07,17.33,6.74,Credit
2024-03-05,O20240535,C11848,Consumer,Online,Córdoba,Villa María,Frutas,Uva Kg,20,3.16,0.019,62.0,44.64,17.36,Transfer
2025-09-15,O20244890,C10134,Consumer,Online,Mendoza,Mendoza,Bebidas,Energética,12,1.66,0.079,18.35,13.76,4.59,Wallet
2025-02-24,O20243299,C12598,SMB,Online,Córdoba,Villa María,Verduras,Zanahoria Kg,17,2.38,0.067,37.75,26.43,11.32,Debit
2024-03-21,O20240663,C11545,SMB,Online,Rosario,Rosario,Panificados,Pan Lacteado,10,1.01,0.043,9.67,6.48,3.19,Credit
2024-02-14,O20240372,C10100,Consumer,Retail,LatAm,Santiago,Panificados,Pan Integral,1,1.22,0.088,1.11,0.74,0.37,Debit
2024-01-27,O20240212,C11302,Consumer,Online,Santa Fe,Rosario,Snacks,Barra Cereal,4,2.59,0.083,9.5,6.18,3.32,Credit
2024-04-24,O20240928,C13446,SMB,Online,Santa Fe,Rafaela,Bebidas,Agua 500ml,20,1.21,0.072,22.46,16.84,5.62,Transfer
2025-09-10,O20244850,C10716,SMB,Retail,AMBA,GBA Norte,Lácteos,Queso Cremoso 500g,16,1.74,0.003,27.76,21.65,6.11,Credit
2024-03-17,O20240634,C10722,Consumer,Online,LatAm,Asunción,Suplementos,Omega-3,19,23.11,0.0,439.09,241.5,197.59,Credit
2025-02-27,O20243337,C11026,Enterprise,Retail,LatAm,Santiago,Snacks,Mix Frutos Secos,7,2.12,0.09,13.5,8.78,4.72,Credit
2024-01-26,O20240197,C10193,SMB,Retail,Córdoba,Córdoba,Snacks,Papas Clásicas,20,2.64,0.112,46.89,30.48,16.41,Credit
2025-06-02,O20244077,C12620,Consumer,Wholesale,Córdoba,Villa María,Verduras,Lechuga Unidad,7,2.41,0.086,15.42,10.79,4.63,Credit
2025-04-25,O20243780,C11362,Consumer,Online,Santa Fe,Rafaela,Suplementos,Creatina 300g,17,29.99,0.051,483.83,266.11,217.72,Transfer
2024-08-14,O20241799,C12804,Consumer,Wholesale,Córdoba,Río Cuarto,Lácteos,Yogur 1L,15,1.93,0.061,27.18,21.2,5.98,Credit
2025-07-28,O20244520,C13249,SMB,Online,Santa Fe,Rafaela,Lácteos,Yogur 1L,3,1.65,0.0,4.95,3.86,1.09,Credit
2024-05-19,O20241119,C11244,SMB,Retail,AMBA,GBA Sur,Bebidas,Agua 1.5L,15,1.54,0.077,21.32,15.99,5.33,Cash
2025-01-30,O20243103,C13364,SMB,Retail,Santa Fe,Rosario,Panificados,Medialunas Docena,11,2.02,0.061,20.86,13.98,6.88,Debit
2024-09-30,O20242179,C13438,Consumer,Retail,LatAm,Santiago,Lácteos,Leche 1L,15,1.05,0.075,14.57,11.36,3.21,Credit
2024-09-14,O20242054,C10667,Consumer,Online,LatAm,Lima,Bebidas,Jugo Naranja,7,1.31,0.107,8.19,6.14,2.05,Credit
2024-06-09,O20241288,C12918,Consumer,Online,AMBA,GBA Sur,Bebidas,Agua 500ml,5,1.1,0.095,4.98,3.73,1.25,Debit
2024-01-09,O20240066,C13203,Consumer,Retail,Mendoza,San Rafael,Lácteos,Queso Cremoso 500g,4,1.31,0.06,4.93,3.85,1.08,Credit
2024-07-27,O20241654,C10197,SMB,Online,Rosario,Rosario,Panificados,Pan Integral,18,1.21,0.025,21.24,14.23,7.01,Transfer
2025-08-26,O20244723,C11804,Consumer,Online,Rosario,Rosario,Snacks,Papas Clásicas,18,3.3,0.032,57.5,37.38,20.12,Wallet
2024-12-27,O20242826,C10599,SMB,Online,LatAm,Santiago,Lácteos,Queso Cremoso 500g,1,1.87,0.088,1.71,1.33,0.38,Credit
2025-04-06,O20243628,C10316,SMB,Retail,Santa Fe,Rafaela,Suplementos,Whey 1kg,15,32.17,0.123,423.2,232.76,190.44,Cash
2024-07-05,O20241485,C12460,Consumer,Retail,Santa Fe,Santa Fe,Snacks,Papas Onduladas,14,3.48,0.043,46.63,30.31,16.32,Wallet
2024-05-04,O20241005,C12824,Consumer,Retail,Mendoza,Godoy Cruz,Bebidas,Agua 500ml,19,1.93,0.048,34.91,26.18,8.73,Credit
2024-06-02,O20241228,C13072,Consumer,Online,AMBA,GBA Sur,Snacks,Mix Frutos Secos,18,2.73,0.1,44.23,28.75,15.48,Credit
2025-05-31,O20244066,C12242,Consumer,Retail,Rosario,Rosario,Panificados,Medialunas Docena,6,1.88,0.03,10.94,7.33,3.61,Debit
2025-08-06,O20244585,C12875,Consumer,Retail,Santa Fe,Rosario,Bebidas,Agua 500ml,6,1.87,0.018,11.02,8.26,2.76,Credit
2025-05-12,O20243901,C10497,SMB,Retail,Santa Fe,Rosario,Bebidas,Agua 1.5L,17,1.79,0.032,29.46,22.1,7.36,Cash
2024-09-03,O20241954,C11729,SMB,Retail,Córdoba,Villa María,Panificados,Pan Lacteado,15,1.93,0.082,26.58,17.81,8.77,Credit
2025-08-05,O20244577,C13303,Consumer,Online,AMBA,GBA Sur,Bebidas,Jugo Naranja,1,1.09,0.012,1.08,0.81,0.27,Cash
2024-02-11,O20240331,C10877,SMB,Retail,AMBA,CABA,Suplementos,Omega-3,2,30.01,0.15,51.02,28.06,22.96,Credit
2025-01-16,O20242986,C10596,Consumer,Retail,Mendoza,San Rafael,Verduras,Lechuga Unidad,3,1.51,0.009,4.49,3.14,1.35,Wallet
2024-05-20,O20241125,C10282,SMB,Online,Mendoza,Mendoza,Lácteos,Yogur 1L,2,2.22,0.048,4.23,3.3,0.93,Transfer
2025-05-24,O20243995,C11000,Consumer,Online,AMBA,GBA Norte,Suplementos,Multivitamínico,2,24.33,0.0,48.66,26.76,21.9,Wallet
2024-02-02,O20240260,C10253,Consumer,Online,Mendoza,Godoy Cruz,Panificados,Medialunas Docena,7,1.11,0.085,7.11,4.76,2.35,Transfer
2025-05-24,O20243994,C11183,SMB,Wholesale,Santa Fe,Santa Fe,Suplementos,Creatina 300g,8,34.66,0.086,253.43,139.39,114.04,Cash
2024-11-27,O20242609,C11866,Consumer,Online,Mendoza,San Rafael,Frutas,Manzana Kg,20,3.09,0.081,56.79,40.89,15.9,Credit
2025-07-11,O20244382,C11060,Consumer,Online,Córdoba,Córdoba,Verduras,Lechuga Unidad,9,1.55,0.122,12.25,8.57,3.68,Credit
2025-02-06,O20243158,C12492,SMB,Wholesale,Mendoza,San Rafael,Lácteos,Queso Cremoso 500g,16,2.84,0.127,39.67,30.94,8.73,Transfer
2025-02-17,O20243248,C11437,Consumer,Online,Santa Fe,Rafaela,Bebidas,Agua 500ml,6,1.05,0.046,6.01,4.51,1.5,Credit
2024-06-20,O20241368,C11924,Consumer,Retail,Rosario,Rosario,Lácteos,Queso Cremoso 500g,16,1.5,0.1,21.6,16.85,4.75,Cash
2024-08-18,O20241834,C10920,Consumer,Online,Santa Fe,Rosario,Lácteos,Queso Cremoso 500g,1,2.53,0.078,2.33,1.82,0.51,Credit
2025-06-19,O20244219,C10054,Consumer,Online,Mendoza,Mendoza,Panificados,Pan Lacteado,9,1.36,0.14,10.53,7.06,3.47,Credit
2024-10-03,O20242206,C12941,SMB,Online,AMBA,GBA Oeste,Snacks,Papas Clásicas,3,2.21,0.109,5.91,3.84,2.07,Credit
2024-02-26,O20240478,C12467,Consumer,Retail,Mendoza,Godoy Cruz,Verduras,Cebolla Kg,16,1.86,0.16,25.0,17.5,7.5,Credit
2024-03-14,O20240600,C11040,Consumer,Online,AMBA,GBA Oeste,Bebidas,Energética,11,1.47,0.0,16.17,12.13,4.04,Transfer
2024-04-06,O20240778,C11399,SMB,Retail,Córdoba,Río Cuarto,Snacks,Mix Frutos Secos,17,2.79,0.057,44.73,29.07,15.66,Cash
2025-07-25,O20244494,C13268,SMB,Online,AMBA,GBA Norte,Verduras,Cebolla Kg,20,1.67,0.0,33.4,23.38,10.02,Credit
2025-02-05,O20243149,C11377,Enterprise,Retail,LatAm,Lima,Panificados,Pan Integral,4,1.95,0.023,7.62,5.11,2.51,Debit
2024-06-14,O20241322,C12744,Consumer,Retail,Córdoba,Río Cuarto,Panificados,Pan Lacteado,15,2.04,0.0,30.6,20.5,10.1,Credit
2024-05-16,O20241097,C10847,Enterprise,Online,AMBA,CABA,Panificados,Medialunas Docena,12,1.43,0.095,15.53,10.41,5.12,Credit
2024-03-26,O20240702,C11421,Consumer,Retail,Mendoza,Mendoza,Lácteos,Queso Cremoso 500g,20,2.7,0.075,49.95,38.96,10.99,Cash
2024-01-08,O20240054,C13005,SMB,Wholesale,Córdoba,Río Cuarto,Panificados,Medialunas Docena,20,1.97,0.031,38.18,25.58,12.6,Credit
2025-06-26,O20244268,C13168,SMB,Retail,Santa Fe,Rosario,Frutas,Naranja Kg,3,1.58,0.138,4.09,2.94,1.15,Cash
2024-11-18,O20242535,C10551,Consumer,Retail,Santa Fe,Santa Fe,Verduras,Tomate Kg,9,1.43,0.098,11.61,8.13,3.48,Transfer
2025-05-26,O20244010,C10382,Consumer,Online,Rosario,Rosario,Lácteos,Queso Cremoso 500g,8,1.14,0.125,7.98,6.22,1.76,Credit
2025-06-19,O20244221,C12917,Consumer,Wholesale,LatAm,Santiago,Verduras,Lechuga Unidad,19,1.54,0.101,26.3,18.41,7.89,Transfer
2024-09-09,O20242002,C10511,Consumer,Online,Rosario,Rosario,Lácteos,Queso Cremoso 500g,6,1.9,0.078,10.51,8.2,2.31,Wallet
2024-03-29,O20240725,C11158,Consumer,Online,Rosario,Rosario,Bebidas,Gaseosa Cola,6,1.21,0.025,7.08,5.31,1.77,Credit
2024-01-04,O20240020,C10534,Consumer,Retail,Córdoba,Villa María,Snacks,Barra Cereal,16,3.22,0.029,50.03,32.52,17.51,Credit
2024-06-22,O20241383,C10473,Consumer,Retail,Santa Fe,Rafaela,Panificados,Pan Integral,1,1.83,0.165,1.53,1.03,0.5,Credit
2025-09-26,O20244971,C11119,Consumer,Wholesale,LatAm,Montevideo,Lácteos,Queso Cremoso 500g,1,2.28,0.121,2.0,1.56,0.44,Debit
2025-01-07,O20242912,C12138,Consumer,Online,LatAm,Montevideo,Frutas,Naranja Kg,5,2.59,0.198,10.39,7.48,2.91,Transfer
2024-05-10,O20241047,C10887,SMB,Online,Santa Fe,Santa Fe,Lácteos,Queso Cremoso 500g,14,2.93,0.064,38.39,29.94,8.45,Transfer
2025-03-27,O20243570,C12773,SMB,Retail,AMBA,GBA Norte,Snacks,Mix Frutos Secos,3,3.02,0.025,8.83,5.74,3.09,Debit
2024-12-04,O20242647,C13081,Consumer,Retail,Córdoba,Villa María,Panificados,Medialunas Docena,20,1.46,0.063,27.36,18.33,9.03,Debit
2025-01-03,O20242879,C11589,SMB,Online,Córdoba,Córdoba,Frutas,Naranja Kg,10,1.52,0.099,13.7,9.86,3.84,Credit
2024-02-09,O20240312,C12718,Consumer,Retail,AMBA,GBA Norte,Frutas,Naranja Kg,2,2.38,0.164,3.98,2.87,1.11,Wallet
2025-05-20,O20243958,C13249,Consumer,Online,AMBA,GBA Oeste,Lácteos,Yogur 1L,19,2.83,0.0,53.77,41.94,11.83,Cash
2024-09-21,O20242107,C10667,Consumer,Retail,LatAm,Asunción,Panificados,Pan Integral,12,1.59,0.071,17.73,11.88,5.85,Credit
2024-11-23,O20242570,C12686,Consumer,Retail,Córdoba,Río Cuarto,Suplementos,Multivitamínico,11,30.76,0.148,288.28,158.55,129.73,Credit
2024-10-16,O20242294,C10797,Consumer,Online,Santa Fe,Rosario,Lácteos,Leche 1L,2,2.72,0.024,5.31,4.14,1.17,Cash
2024-09-19,O20242092,C11958,Consumer,Retail,Mendoza,San Rafael,Verduras,Zanahoria Kg,15,2.36,0.096,32.0,22.4,9.6,Debit
2024-06-07,O20241274,C10670,Consumer,Retail,Rosario,Rosario,Snacks,Barra Cereal,8,1.74,0.15,11.83,7.69,4.14,Debit
2024-11-15,O20242501,C13184,SMB,Retail,Córdoba,Córdoba,Snacks,Mix Frutos Secos,13,2.6,0.027,32.89,21.38,11.51,Debit
2025-08-25,O20244716,C11592,Consumer,Retail,AMBA,GBA Sur,Verduras,Zanahoria Kg,4,1.89,0.004,7.53,5.27,2.26,Transfer
2025-05-29,O20244046,C11189,Enterprise,Wholesale,AMBA,GBA Sur,Panificados,Medialunas Docena,15,1.53,0.024,22.4,15.01,7.39,Wallet
2024-02-14,O20240369,C10214,SMB,Online,Mendoza,Mendoza,Bebidas,Jugo Naranja,8,1.24,0.105,8.88,6.66,2.22,Credit
2024-11-04,O20242422,C12126,SMB,Wholesale,Córdoba,Córdoba,Verduras,Cebolla Kg,15,2.15,0.045,30.8,21.56,9.24,Cash
2024-04-06,O20240781,C13302,SMB,Retail,LatAm,Santiago,Verduras,Zanahoria Kg,9,1.82,0.041,15.71,11.0,4.71,Credit
2024-07-08,O20241506,C12720,Consumer,Online,AMBA,GBA Norte,Bebidas,Agua 1.5L,6,1.27,0.04,7.32,5.49,1.83,Credit
2024-02-17,O20240397,C13238,SMB,Online,AMBA,GBA Sur,Snacks,Papas Onduladas,4,1.61,0.097,5.82,3.78,2.04,Credit
2024-11-24,O20242581,C13083,Consumer,Retail,LatAm,Asunción,Frutas,Manzana Kg,3,2.2,0.012,6.52,4.69,1.83,Credit
2024-01-25,O20240192,C12953,SMB,Retail,Córdoba,Río Cuarto,Frutas,Manzana Kg,12,3.18,0.0,38.16,27.48,10.68,Cash
2024-09-24,O20242127,C10402,Consumer,Online,LatAm,Asunción,Frutas,Banana Kg,17,2.06,0.034,33.83,24.36,9.47,Wallet
2024-12-06,O20242662,C10604,Consumer,Retail,Mendoza,San Rafael,Lácteos,Yogur 1L,13,1.3,0.025,16.48,12.85,3.63,Wallet
2025-09-10,O20244853,C13215,Consumer,Online,Santa Fe,Rafaela,Frutas,Banana Kg,7,1.3,0.0,9.1,6.55,2.55,Debit
2024-08-28,O20241906,C11937,Consumer,Retail,Santa Fe,Santa Fe,Lácteos,Queso Cremoso 500g,13,1.5,0.145,16.67,13.0,3.67,Credit
2024-06-13,O20241319,C10099,Consumer,Online,Rosario,Rosario,Lácteos,Yogur 1L,17,1.93,0.0,32.81,25.59,7.22,Cash
2024-07-23,O20241623,C11743,SMB,Online,LatAm,Asunción,Panificados,Medialunas Docena,16,1.43,0.099,20.61,13.81,6.8,Wallet
2024-11-26,O20242598,C13036,Consumer,Online,Córdoba,Río Cuarto,Verduras,Zanahoria Kg,2,2.79,0.25,4.19,2.93,1.26,Debit
2024-09-06,O20241973,C11435,Enterprise,Retail,AMBA,GBA Norte,Panificados,Pan Integral,5,1.06,0.086,4.84,3.24,1.6,Transfer
2024-07-27,O20241655,C13062,Consumer,Wholesale,Rosario,Rosario,Panificados,Pan Lacteado,17,1.6,0.111,24.18,16.2,7.98,Credit
2025-04-13,O20243694,C10243,Consumer,Retail,AMBA,GBA Oeste,Verduras,Lechuga Unidad,19,1.32,0.045,23.95,16.77,7.18,Cash
2025-04-03,O20243612,C13138,Consumer,Online,AMBA,GBA Sur,Snacks,Mix Frutos Secos,6,2.52,0.049,14.38,9.35,5.03,Credit
2025-03-02,O20243363,C10605,Consumer,Online,Rosario,Rosario,Panificados,Pan Lacteado,13,2.16,0.084,25.72,17.23,8.49,Credit
2024-12-13,O20242722,C13390,Consumer,Online,AMBA,GBA Sur,Lácteos,Queso Cremoso 500g,15,1.96,0.0,29.4,22.93,6.47,Debit
2025-08-20,O20244677,C10985,SMB,Online,Córdoba,Córdoba,Panificados,Medialunas Docena,15,1.34,0.018,19.74,13.23,6.51,Cash
2024-02-21,O20240432,C13151,Consumer,Online,AMBA,GBA Norte,Suplementos,Omega-3,16,17.27,0.086,252.56,138.91,113.65,Credit
2024-09-19,O20242090,C12983,Consumer,Retail,Santa Fe,Rafaela,Snacks,Papas Clásicas,18,2.86,0.0,51.48,33.46,18.02,Wallet
2024-02-04,O20240277,C12686,Consumer,Online,Córdoba,Villa María,Suplementos,Whey 1kg,13,29.81,0.0,387.53,213.14,174.39,Credit
2024-06-23,O20241396,C11323,Consumer,Online,Córdoba,Río Cuarto,Snacks,Papas Clásicas,9,1.86,0.097,15.12,9.83,5.29,Credit
2025-02-08,O20243184,C10530,SMB,Retail,AMBA,GBA Norte,Lácteos,Leche 1L,20,1.12,0.027,21.8,17.0,4.8,Credit
2024-10-02,O20242195,C10748,Consumer,Retail,Mendoza,Mendoza,Suplementos,Whey 1kg,2,19.99,0.02,39.18,21.55,17.63,Cash
2025-04-03,O20243613,C11777,Consumer,Retail,LatAm,Lima,Verduras,Lechuga Unidad,9,2.23,0.084,18.38,12.87,5.51,Transfer
2025-09-16,O20244898,C10912,Consumer,Retail,Rosario,Rosario,Lácteos,Leche 1L,9,1.83,0.072,15.28,11.92,3.36,Transfer
2025-01-11,O20242938,C10637,Consumer,Online,Córdoba,Córdoba,Bebidas,Jugo Naranja,6,1.44,0.037,8.32,6.24,2.08,Wallet
2025-09-29,O20244998,C11165,SMB,Retail,Córdoba,Río Cuarto,Suplementos,Multivitamínico,12,12.79,0.048,146.11,80.36,65.75,Cash
2024-10-13,O20242274,C10906,Consumer,Online,Santa Fe,Rafaela,Lácteos,Yogur 1L,20,2.21,0.087,40.35,31.47,8.88,Cash
2024-10-06,O20242226,C11711,Consumer,Retail,Mendoza,Godoy Cruz,Bebidas,Jugo Naranja,11,1.67,0.094,16.64,12.48,4.16,Cash
2024-11-28,O20242619,C10966,Consumer,Online,Córdoba,Río Cuarto,Lácteos,Queso Cremoso 500g,17,1.6,0.119,23.96,18.69,5.27,Cash
2025-03-17,O20243483,C10228,Consumer,Retail,AMBA,GBA Sur,Verduras,Tomate Kg,1,1.42,0.054,1.34,0.94,0.4,Credit
2025-03-27,O20243564,C11426,Consumer,Online,Mendoza,Mendoza,Frutas,Uva Kg,13,2.44,0.053,30.04,21.63,8.41,Cash
2024-02-25,O20240468,C13216,Enterprise,Online,AMBA,GBA Oeste,Panificados,Medialunas Docena,4,1.95,0.002,7.78,5.21,2.57,Credit
2024-01-17,O20240125,C10377,Consumer,Online,LatAm,Santiago,Frutas,Naranja Kg,12,2.8,0.055,31.75,22.86,8.89,Debit
2024-06-20,O20241360,C12755,Consumer,Online,LatAm,Lima,Lácteos,Queso Cremoso 500g,17,1.82,0.075,28.62,22.32,6.3,Cash
2025-01-17,O20242995,C12965,SMB,Online,Santa Fe,Santa Fe,Lácteos,Leche 1L,2,2.53,0.155,4.28,3.34,0.94,Cash
2025-04-13,O20243691,C10381,Consumer,Online,Rosario,Rosario,Verduras,Lechuga Unidad,4,2.76,0.066,10.31,7.22,3.09,Cash
2025-08-25,O20244722,C12546,Consumer,Retail,LatAm,Santiago,Verduras,Lechuga Unidad,3,2.43,0.035,7.03,4.92,2.11,Transfer
2024-10-01,O20242184,C10235,Consumer,Retail,Córdoba,Villa María,Bebidas,Agua 500ml,15,1.66,0.173,20.59,15.44,5.15,Credit
2025-05-25,O20244002,C10646,Consumer,Online,Mendoza,Godoy Cruz,Suplementos,Omega-3,13,11.68,0.123,133.16,73.24,59.92,Cash
2025-01-03,O20242881,C12089,Consumer,Retail,AMBA,GBA Norte,Panificados,Pan Lacteado,4,1.36,0.058,5.12,3.43,1.69,Credit
2024-10-23,O20242349,C13347,Consumer,Wholesale,AMBA,GBA Sur,Panificados,Pan Integral,10,1.71,0.01,16.93,11.34,5.59,Cash
2024-05-07,O20241026,C11724,SMB,Online,Rosario,Rosario,Frutas,Uva Kg,2,2.1,0.183,3.43,2.47,0.96,Credit
2025-02-06,O20243161,C12649,Consumer,Retail,AMBA,GBA Oeste,Frutas,Naranja Kg,4,2.79,0.154,9.44,6.8,2.64,Credit
2024-06-14,O20241330,C10681,Consumer,Retail,LatAm,Santiago,Verduras,Tomate Kg,6,2.02,0.118,10.69,7.48,3.21,Cash
2024-05-18,O20241108,C12558,Consumer,Online,AMBA,GBA Sur,Lácteos,Yogur 1L,18,1.04,0.026,18.23,14.22,4.01,Debit
2024-10-19,O20242309,C11760,Consumer,Wholesale,Santa Fe,Rafaela,Panificados,Pan Lacteado,12,1.53,0.067,17.13,11.48,5.65,Credit
2025-09-21,O20244940,C12917,SMB,Wholesale,Córdoba,Córdoba,Lácteos,Yogur 1L,11,2.04,0.007,22.28,17.38,4.9,Credit
2025-02-08,O20243185,C12206,Enterprise,Wholesale,Santa Fe,Rosario,Panificados,Pan Integral,1,1.33,0.001,1.33,0.89,0.44,Transfer
2025-01-03,O20242876,C11564,Consumer,Retail,Mendoza,Godoy Cruz,Suplementos,Creatina 300g,1,29.65,0.158,24.97,13.73,11.24,Credit
2025-08-05,O20244578,C12242,SMB,Retail,Santa Fe,Rosario,Bebidas,Jugo Naranja,9,2.05,0.0,18.45,13.84,4.61,Debit
2024-05-29,O20241200,C11098,SMB,Online,Mendoza,Godoy Cruz,Suplementos,Whey 1kg,19,28.77,0.005,543.9,299.14,244.76,Debit
2025-09-02,O20244785,C11883,Consumer,Online,AMBA,GBA Norte,Lácteos,Leche 1L,1,1.6,0.069,1.49,1.16,0.33,Debit
2024-02-09,O20240320,C11007,Enterprise,Online,AMBA,GBA Oeste,Lácteos,Yogur 1L,2,1.48,0.041,2.84,2.22,0.62,Debit
2024-03-27,O20240708,C13483,SMB,Retail,Rosario,Rosario,Panificados,Pan Lacteado,6,1.77,0.0,10.62,7.12,3.5,Credit
2025-03-18,O20243494,C11112,Consumer,Retail,Rosario,Rosario,Bebidas,Jugo Naranja,16,1.09,0.083,15.99,11.99,4.0,Cash
2025-03-31,O20243593,C11076,Consumer,Retail,Córdoba,Villa María,Bebidas,Agua 1.5L,9,1.41,0.146,10.84,8.13,2.71,Cash
2024-11-02,O20242407,C12067,Consumer,Online,Córdoba,Córdoba,Suplementos,Whey 1kg,14,15.16,0.122,186.35,102.49,83.86,Debit
2025-03-05,O20243386,C10661,Consumer,Retail,AMBA,GBA Sur,Bebidas,Jugo Naranja,15,1.85,0.069,25.84,19.38,6.46,Transfer
2025-05-18,O20243945,C11389,SMB,Online,Mendoza,San Rafael,Bebidas,Jugo Naranja,20,1.29,0.153,21.85,16.39,5.46,Credit
2025-07-26,O20244511,C10316,Enterprise,Retail,AMBA,GBA Oeste,Panificados,Pan Lacteado,18,1.84,0.0,33.12,22.19,10.93,Credit
2024-07-24,O20241626,C11695,Consumer,Online,AMBA,GBA Oeste,Bebidas,Agua 1.5L,9,1.33,0.069,11.14,8.36,2.78,Credit
2025-04-28,O20243803,C12872,Consumer,Retail,Córdoba,Río Cuarto,Panificados,Medialunas Docena,15,1.01,0.096,13.7,9.18,4.52,Credit
